"","Combined_Key","Country_Region","Province_State","Admin2","UID","Lat","Long_"
"2481","Lake, Tennessee, US","US","Tennessee","Lake",84047095,36.3418017,-89.48921915
"2482","Lauderdale, Tennessee, US","US","Tennessee","Lauderdale",84047097,35.75893438,-89.6301591
"2483","Lawrence, Tennessee, US","US","Tennessee","Lawrence",84047099,35.21675201,-87.39787695
"2484","Lewis, Tennessee, US","US","Tennessee","Lewis",84047101,35.52853208,-87.49022694
"2485","Lincoln, Tennessee, US","US","Tennessee","Lincoln",84047103,35.13738622,-86.58910106
"2486","Loudon, Tennessee, US","US","Tennessee","Loudon",84047105,35.73939663,-84.31145275
"2487","McMinn, Tennessee, US","US","Tennessee","McMinn",84047107,35.42812616,-84.61520715
"2488","McNairy, Tennessee, US","US","Tennessee","McNairy",84047109,35.17468549,-88.5647812
"2489","Macon, Tennessee, US","US","Tennessee","Macon",84047111,36.53157855,-86.00778595
"2490","Madison, Tennessee, US","US","Tennessee","Madison",84047113,35.61181957,-88.84076036
"2491","Marion, Tennessee, US","US","Tennessee","Marion",84047115,35.12997174,-85.62265895
"2492","Marshall, Tennessee, US","US","Tennessee","Marshall",84047117,35.45798777,-86.76420988
"2493","Maury, Tennessee, US","US","Tennessee","Maury",84047119,35.6187413,-87.07462444
"2494","Meigs, Tennessee, US","US","Tennessee","Meigs",84047121,35.51558739,-84.81482914
"2495","Monroe, Tennessee, US","US","Tennessee","Monroe",84047123,35.44550387,-84.24902965
"2496","Montgomery, Tennessee, US","US","Tennessee","Montgomery",84047125,36.49609412,-87.38550661
"2497","Moore, Tennessee, US","US","Tennessee","Moore",84047127,35.27724699,-86.36230578
"2498","Morgan, Tennessee, US","US","Tennessee","Morgan",84047129,36.13248031,-84.64880098
"2499","Obion, Tennessee, US","US","Tennessee","Obion",84047131,36.35732446,-89.14921589
"2500","Overton, Tennessee, US","US","Tennessee","Overton",84047133,36.34117832,-85.28989535
"2501","Perry, Tennessee, US","US","Tennessee","Perry",84047135,35.63708728,-87.86139634
"2502","Pickett, Tennessee, US","US","Tennessee","Pickett",84047137,36.55606529,-85.077633
"2503","Polk, Tennessee, US","US","Tennessee","Polk",84047139,35.12245443,-84.52075859
"2504","Putnam, Tennessee, US","US","Tennessee","Putnam",84047141,36.14005459,-85.50646123
"2505","Rhea, Tennessee, US","US","Tennessee","Rhea",84047143,35.60536161,-84.93076643
"2506","Roane, Tennessee, US","US","Tennessee","Roane",84047145,35.84923189,-84.52458689
"2507","Robertson, Tennessee, US","US","Tennessee","Robertson",84047147,36.52454807,-86.87346725
"2508","Rutherford, Tennessee, US","US","Tennessee","Rutherford",84047149,35.84591405,-86.4107263
"2509","Scott, Tennessee, US","US","Tennessee","Scott",84047151,36.42325673,-84.50360494
"2510","Sequatchie, Tennessee, US","US","Tennessee","Sequatchie",84047153,35.36979721,-85.41022136
"2511","Sevier, Tennessee, US","US","Tennessee","Sevier",84047155,35.78077323,-83.52244332
"2512","Shelby, Tennessee, US","US","Tennessee","Shelby",84047157,35.1864775,-89.89692423
"2513","Smith, Tennessee, US","US","Tennessee","Smith",84047159,36.25359775,-85.95411046
"2514","Stewart, Tennessee, US","US","Tennessee","Stewart",84047161,36.50235092,-87.83920548
"2515","Sullivan, Tennessee, US","US","Tennessee","Sullivan",84047163,36.51240691,-82.30412917
"2516","Sumner, Tennessee, US","US","Tennessee","Sumner",84047165,36.46824103,-86.45917204
"2517","Tipton, Tennessee, US","US","Tennessee","Tipton",84047167,35.501942,-89.73694895
"2518","Trousdale, Tennessee, US","US","Tennessee","Trousdale",84047169,36.39026213,-86.16087954
"2519","Unicoi, Tennessee, US","US","Tennessee","Unicoi",84047171,36.10890856,-82.43709629
"2520","Union, Tennessee, US","US","Tennessee","Union",84047173,36.28590426,-83.83651902
"2521","Van Buren, Tennessee, US","US","Tennessee","Van Buren",84047175,35.69864497,-85.45221699
"2522","Warren, Tennessee, US","US","Tennessee","Warren",84047177,35.6728299,-85.77969117
"2523","Washington, Tennessee, US","US","Tennessee","Washington",84047179,36.29472368,-82.4945472
"2524","Wayne, Tennessee, US","US","Tennessee","Wayne",84047181,35.23868267,-87.78644456
"2525","Weakley, Tennessee, US","US","Tennessee","Weakley",84047183,36.29896232,-88.71990865
"2526","White, Tennessee, US","US","Tennessee","White",84047185,35.92929884,-85.45591799
"2527","Williamson, Tennessee, US","US","Tennessee","Williamson",84047187,35.89099229,-86.89281867
"2528","Wilson, Tennessee, US","US","Tennessee","Wilson",84047189,36.15496772,-86.29775884
"2529","Anderson, Texas, US","US","Texas","Anderson",84048001,31.81534745,-95.65354823
"2530","Andrews, Texas, US","US","Texas","Andrews",84048003,32.30468633,-102.6376548
"2531","Angelina, Texas, US","US","Texas","Angelina",84048005,31.25457347,-94.60901487
"2532","Aransas, Texas, US","US","Texas","Aransas",84048007,28.10556197,-96.9995047
"2533","Archer, Texas, US","US","Texas","Archer",84048009,33.61569967,-98.68754589
"2534","Armstrong, Texas, US","US","Texas","Armstrong",84048011,34.96507426,-101.3574874
"2535","Atascosa, Texas, US","US","Texas","Atascosa",84048013,28.89333001,-98.52730485
"2536","Austin, Texas, US","US","Texas","Austin",84048015,29.88548725,-96.27736949
"2537","Bailey, Texas, US","US","Texas","Bailey",84048017,34.06854817,-102.8299707
"2538","Bandera, Texas, US","US","Texas","Bandera",84048019,29.74619598,-99.24598147
"2539","Bastrop, Texas, US","US","Texas","Bastrop",84048021,30.10370699,-97.31206354
"2540","Baylor, Texas, US","US","Texas","Baylor",84048023,33.61640794,-99.21352901
"2541","Bee, Texas, US","US","Texas","Bee",84048025,28.41761668,-97.74215593
"2542","Bell, Texas, US","US","Texas","Bell",84048027,31.03736027,-97.4785025
"2543","Bexar, Texas, US","US","Texas","Bexar",84048029,29.44928723,-98.52019748
"2544","Blanco, Texas, US","US","Texas","Blanco",84048031,30.26640707,-98.3999852
"2545","Borden, Texas, US","US","Texas","Borden",84048033,32.74363984,-101.4316509
"2546","Bosque, Texas, US","US","Texas","Bosque",84048035,31.89978581,-97.63613524
"2547","Bowie, Texas, US","US","Texas","Bowie",84048037,33.44626922,-94.41834132
"2548","Brazoria, Texas, US","US","Texas","Brazoria",84048039,29.18757369,-95.44563172
"2549","Brazos, Texas, US","US","Texas","Brazos",84048041,30.6636448,-96.30205577
"2550","Brewster, Texas, US","US","Texas","Brewster",84048043,29.81008251,-103.2520326
"2551","Briscoe, Texas, US","US","Texas","Briscoe",84048045,34.53026962,-101.2084947
"2552","Brooks, Texas, US","US","Texas","Brooks",84048047,27.03103197,-98.21808402
"2553","Brown, Texas, US","US","Texas","Brown",84048049,31.77430356,-98.99907113
"2554","Burleson, Texas, US","US","Texas","Burleson",84048051,30.49273808,-96.62158484
"2555","Burnet, Texas, US","US","Texas","Burnet",84048053,30.78801353,-98.181887
"2556","Caldwell, Texas, US","US","Texas","Caldwell",84048055,29.83668859,-97.61814775
"2557","Calhoun, Texas, US","US","Texas","Calhoun",84048057,28.47048236,-96.61633945
"2558","Callahan, Texas, US","US","Texas","Callahan",84048059,32.29760619,-99.37326312
"2559","Cameron, Texas, US","US","Texas","Cameron",84048061,26.14524221,-97.48140372
"2560","Camp, Texas, US","US","Texas","Camp",84048063,32.97195142,-94.97790104
"2561","Carson, Texas, US","US","Texas","Carson",84048065,35.40365929,-101.3542669
"2562","Cass, Texas, US","US","Texas","Cass",84048067,33.07499881,-94.34646905
"2563","Castro, Texas, US","US","Texas","Castro",84048069,34.53016752,-102.2617243
"2564","Chambers, Texas, US","US","Texas","Chambers",84048071,29.70972016,-94.67154501
"2565","Cherokee, Texas, US","US","Texas","Cherokee",84048073,31.837258,-95.16559897
"2566","Childress, Texas, US","US","Texas","Childress",84048075,34.5293041,-100.2077916
"2567","Clay, Texas, US","US","Texas","Clay",84048077,33.78686685,-98.20771198
"2568","Cochran, Texas, US","US","Texas","Cochran",84048079,33.60425307,-102.8284499
"2569","Coke, Texas, US","US","Texas","Coke",84048081,31.88911733,-100.5297533
"2570","Coleman, Texas, US","US","Texas","Coleman",84048083,31.76736834,-99.45240766
"2571","Collin, Texas, US","US","Texas","Collin",84048085,33.18820114,-96.57264368
"2572","Collingsworth, Texas, US","US","Texas","Collingsworth",84048087,34.96489496,-100.2700111
"2573","Colorado, Texas, US","US","Texas","Colorado",84048089,29.622098,-96.5273805
"2574","Comal, Texas, US","US","Texas","Comal",84048091,29.80811278,-98.27647225
"2575","Comanche, Texas, US","US","Texas","Comanche",84048093,31.94854689,-98.55876441
"2576","Concho, Texas, US","US","Texas","Concho",84048095,31.32635934,-99.86473038
"2577","Cooke, Texas, US","US","Texas","Cooke",84048097,33.63979567,-97.21240912
"2578","Coryell, Texas, US","US","Texas","Coryell",84048099,31.39078397,-97.79936155
"2579","Cottle, Texas, US","US","Texas","Cottle",84048101,34.07783319,-100.2785062
"2580","Crane, Texas, US","US","Texas","Crane",84048103,31.43052248,-102.5143314
"2581","Crockett, Texas, US","US","Texas","Crockett",84048105,30.72367027,-101.4134238
"2582","Crosby, Texas, US","US","Texas","Crosby",84048107,33.61431553,-101.3000364
"2583","Culberson, Texas, US","US","Texas","Culberson",84048109,31.44506775,-104.5185739
"2584","Dallam, Texas, US","US","Texas","Dallam",84048111,36.27787176,-102.6020725
"2585","Dallas, Texas, US","US","Texas","Dallas",84048113,32.76670599,-96.7779605
"2586","Dawson, Texas, US","US","Texas","Dawson",84048115,32.74255572,-101.9477242
"2587","Deaf Smith, Texas, US","US","Texas","Deaf Smith",84048117,34.96522957,-102.6054267
"2588","Delta, Texas, US","US","Texas","Delta",84048119,33.38570922,-95.66921122
"2589","Denton, Texas, US","US","Texas","Denton",84048121,33.20521901,-97.11691153
"2590","DeWitt, Texas, US","US","Texas","DeWitt",84048123,29.08101855,-97.3568117
"2591","Dickens, Texas, US","US","Texas","Dickens",84048125,33.61616822,-100.7788855
"2592","Dimmit, Texas, US","US","Texas","Dimmit",84048127,28.42270064,-99.75645095
"2593","Donley, Texas, US","US","Texas","Donley",84048129,34.96517499,-100.8140093
"2594","Duval, Texas, US","US","Texas","Duval",84048131,27.68184592,-98.50864568
"2595","Eastland, Texas, US","US","Texas","Eastland",84048133,32.32743996,-98.83243566
"2596","Ector, Texas, US","US","Texas","Ector",84048135,31.86898877,-102.5429428
"2597","Edwards, Texas, US","US","Texas","Edwards",84048137,29.98202582,-100.304252
"2598","Ellis, Texas, US","US","Texas","Ellis",84048139,32.34894117,-96.79371841
"2599","El Paso, Texas, US","US","Texas","El Paso",84048141,31.76980765,-106.2363275
"2600","Erath, Texas, US","US","Texas","Erath",84048143,32.23602653,-98.21773417
"2601","Falls, Texas, US","US","Texas","Falls",84048145,31.25350609,-96.93630086
"2602","Fannin, Texas, US","US","Texas","Fannin",84048147,33.59564294,-96.10751083
"2603","Fayette, Texas, US","US","Texas","Fayette",84048149,29.87788372,-96.92076062
"2604","Fisher, Texas, US","US","Texas","Fisher",84048151,32.74281316,-100.4019302
"2605","Floyd, Texas, US","US","Texas","Floyd",84048153,34.07227468,-101.3031546
"2606","Foard, Texas, US","US","Texas","Foard",84048155,33.97308618,-99.7767797
"2607","Fort Bend, Texas, US","US","Texas","Fort Bend",84048157,29.52704478,-95.77219463
"2608","Franklin, Texas, US","US","Texas","Franklin",84048159,33.17653242,-95.21917243
"2609","Freestone, Texas, US","US","Texas","Freestone",84048161,31.70422788,-96.15072516
"2610","Frio, Texas, US","US","Texas","Frio",84048163,28.86751206,-99.10804207
"2611","Gaines, Texas, US","US","Texas","Gaines",84048165,32.74055318,-102.6353295
"2612","Galveston, Texas, US","US","Texas","Galveston",84048167,29.40167322,-94.90469073
"2613","Garza, Texas, US","US","Texas","Garza",84048169,33.17969345,-101.2984114
"2614","Gillespie, Texas, US","US","Texas","Gillespie",84048171,30.31824095,-98.94676915
"2615","Glasscock, Texas, US","US","Texas","Glasscock",84048173,31.86942909,-101.5207776
"2616","Goliad, Texas, US","US","Texas","Goliad",84048175,28.65696592,-97.42760647
"2617","Gonzales, Texas, US","US","Texas","Gonzales",84048177,29.45634206,-97.49424032
"2618","Gray, Texas, US","US","Texas","Gray",84048179,35.40081878,-100.8129222
"2619","Grayson, Texas, US","US","Texas","Grayson",84048181,33.62744998,-96.67753461
"2620","Gregg, Texas, US","US","Texas","Gregg",84048183,32.47940482,-94.81591935
"2621","Grimes, Texas, US","US","Texas","Grimes",84048185,30.54579585,-95.98902499
"2622","Guadalupe, Texas, US","US","Texas","Guadalupe",84048187,29.58165339,-97.94786822
"2623","Hale, Texas, US","US","Texas","Hale",84048189,34.07044901,-101.8268114
"2624","Hall, Texas, US","US","Texas","Hall",84048191,34.5307555,-100.6813852
"2625","Hamilton, Texas, US","US","Texas","Hamilton",84048193,31.70470573,-98.11083887
"2626","Hansford, Texas, US","US","Texas","Hansford",84048195,36.27743284,-101.3545796
"2627","Hardeman, Texas, US","US","Texas","Hardeman",84048197,34.28944521,-99.74632408
"2628","Hardin, Texas, US","US","Texas","Hardin",84048199,30.33364686,-94.38931817
"2629","Harris, Texas, US","US","Texas","Harris",84048201,29.85864939,-95.39339521
"2630","Harrison, Texas, US","US","Texas","Harrison",84048203,32.54935988,-94.36934071
"2631","Hartley, Texas, US","US","Texas","Hartley",84048205,35.84008013,-102.6029022
"2632","Haskell, Texas, US","US","Texas","Haskell",84048207,33.17823584,-99.73037358
"2633","Hays, Texas, US","US","Texas","Hays",84048209,30.05669873,-98.02944344
"2634","Hemphill, Texas, US","US","Texas","Hemphill",84048211,35.83764858,-100.2703577
"2635","Henderson, Texas, US","US","Texas","Henderson",84048213,32.21128872,-95.85846587
"2636","Hidalgo, Texas, US","US","Texas","Hidalgo",84048215,26.39418217,-98.18299696
"2637","Hill, Texas, US","US","Texas","Hill",84048217,31.99045053,-97.13423143
"2638","Hockley, Texas, US","US","Texas","Hockley",84048219,33.60771256,-102.3431676
"2639","Hood, Texas, US","US","Texas","Hood",84048221,32.42990927,-97.83242024
"2640","Hopkins, Texas, US","US","Texas","Hopkins",84048223,33.14875072,-95.56351139
"2641","Houston, Texas, US","US","Texas","Houston",84048225,31.31925973,-95.42226208
"2642","Howard, Texas, US","US","Texas","Howard",84048227,32.30621324,-101.4356444
"2643","Hudspeth, Texas, US","US","Texas","Hudspeth",84048229,31.45628381,-105.388178
"2644","Hunt, Texas, US","US","Texas","Hunt",84048231,33.12351514,-96.08551032
"2645","Hutchinson, Texas, US","US","Texas","Hutchinson",84048233,35.84006574,-101.3546643
"2646","Irion, Texas, US","US","Texas","Irion",84048235,31.30375559,-100.982439
"2647","Jack, Texas, US","US","Texas","Jack",84048237,33.23377248,-98.17283469
"2648","Jackson, Texas, US","US","Texas","Jackson",84048239,28.95472367,-96.57749563
"2649","Jasper, Texas, US","US","Texas","Jasper",84048241,30.74685667,-94.02667579
"2650","Jeff Davis, Texas, US","US","Texas","Jeff Davis",84048243,30.71490589,-104.1399973
"2651","Jefferson, Texas, US","US","Texas","Jefferson",84048245,29.8832777,-94.16434171
"2652","Jim Hogg, Texas, US","US","Texas","Jim Hogg",84048247,27.04453923,-98.6968187
"2653","Jim Wells, Texas, US","US","Texas","Jim Wells",84048249,27.73103938,-98.0904705
"2654","Johnson, Texas, US","US","Texas","Johnson",84048251,32.37877812,-97.36615819
"2655","Jones, Texas, US","US","Texas","Jones",84048253,32.73997145,-99.87861576
"2656","Karnes, Texas, US","US","Texas","Karnes",84048255,28.90705334,-97.85960149
"2657","Kaufman, Texas, US","US","Texas","Kaufman",84048257,32.5991417,-96.28734728
"2658","Kendall, Texas, US","US","Texas","Kendall",84048259,29.94414155,-98.7113588
"2659","Kenedy, Texas, US","US","Texas","Kenedy",84048261,26.92601662,-97.66413984
"2660","Kent, Texas, US","US","Texas","Kent",84048263,33.18104136,-100.7780939
"2661","Kerr, Texas, US","US","Texas","Kerr",84048265,30.06040006,-99.34930144
"2662","Kimble, Texas, US","US","Texas","Kimble",84048267,30.48678918,-99.74856473
"2663","King, Texas, US","US","Texas","King",84048269,33.61643847,-100.2558057
"2664","Kinney, Texas, US","US","Texas","Kinney",84048271,29.34967888,-100.4186638
"2665","Kleberg, Texas, US","US","Texas","Kleberg",84048273,27.42435506,-97.69894948
"2666","Knox, Texas, US","US","Texas","Knox",84048275,33.60519951,-99.7422906
"2667","Lamar, Texas, US","US","Texas","Lamar",84048277,33.66981763,-95.57404777
"2668","Lamb, Texas, US","US","Texas","Lamb",84048279,34.06859623,-102.3516289
"2669","Lampasas, Texas, US","US","Texas","Lampasas",84048281,31.19531316,-98.24206613
"2670","La Salle, Texas, US","US","Texas","La Salle",84048283,28.34453111,-99.09908775
"2671","Lavaca, Texas, US","US","Texas","Lavaca",84048285,29.38508402,-96.93186692
"2672","Lee, Texas, US","US","Texas","Lee",84048287,30.31120597,-96.97045773
"2673","Leon, Texas, US","US","Texas","Leon",84048289,31.29872538,-95.9936328
"2674","Liberty, Texas, US","US","Texas","Liberty",84048291,30.15152688,-94.81205615
"2675","Limestone, Texas, US","US","Texas","Limestone",84048293,31.5454767,-96.58095444
"2676","Lipscomb, Texas, US","US","Texas","Lipscomb",84048295,36.27783108,-100.2733151
"2677","Live Oak, Texas, US","US","Texas","Live Oak",84048297,28.35101362,-98.1246786
"2678","Llano, Texas, US","US","Texas","Llano",84048299,30.70645047,-98.68475262
"2679","Loving, Texas, US","US","Texas","Loving",84048301,31.84947612,-103.5818571
"2680","Lubbock, Texas, US","US","Texas","Lubbock",84048303,33.61008596,-101.8204789
"2681","Lynn, Texas, US","US","Texas","Lynn",84048305,33.17657705,-101.8162849
"2682","McCulloch, Texas, US","US","Texas","McCulloch",84048307,31.1925468,-99.34682807
"2683","McLennan, Texas, US","US","Texas","McLennan",84048309,31.55255453,-97.20217694
"2684","McMullen, Texas, US","US","Texas","McMullen",84048311,28.35251708,-98.56769164
"2685","Madison, Texas, US","US","Texas","Madison",84048313,30.96694679,-95.93003775
"2686","Marion, Texas, US","US","Texas","Marion",84048315,32.79868409,-94.3566123
"2687","Martin, Texas, US","US","Texas","Martin",84048317,32.30600051,-101.9513518
"2688","Mason, Texas, US","US","Texas","Mason",84048319,30.71780434,-99.22629416
"2689","Matagorda, Texas, US","US","Texas","Matagorda",84048321,28.81955746,-96.01230294
"2690","Maverick, Texas, US","US","Texas","Maverick",84048323,28.7429195,-100.3157686
"2691","Medina, Texas, US","US","Texas","Medina",84048325,29.3557301,-99.11030298
"2692","Menard, Texas, US","US","Texas","Menard",84048327,30.88990665,-99.8204794
"2693","Midland, Texas, US","US","Texas","Midland",84048329,31.86904128,-102.0315682
"2694","Milam, Texas, US","US","Texas","Milam",84048331,30.7858183,-96.97718698
"2695","Mills, Texas, US","US","Texas","Mills",84048333,31.49557106,-98.59272068
"2696","Mitchell, Texas, US","US","Texas","Mitchell",84048335,32.30623474,-100.9212058
"2697","Montague, Texas, US","US","Texas","Montague",84048337,33.67521893,-97.72500958
"2698","Montgomery, Texas, US","US","Texas","Montgomery",84048339,30.30079133,-95.50572772
"2699","Moore, Texas, US","US","Texas","Moore",84048341,35.83769242,-101.8930281
"2700","Morris, Texas, US","US","Texas","Morris",84048343,33.11304005,-94.73255695
"2701","Motley, Texas, US","US","Texas","Motley",84048345,34.07408766,-100.779722
"2702","Nacogdoches, Texas, US","US","Texas","Nacogdoches",84048347,31.62017125,-94.61803994
"2703","Navarro, Texas, US","US","Texas","Navarro",84048349,32.04620681,-96.47428766
"2704","Newton, Texas, US","US","Texas","Newton",84048351,30.78548982,-93.74408813
"2705","Nolan, Texas, US","US","Texas","Nolan",84048353,32.30365282,-100.4060208
"2706","Nueces, Texas, US","US","Texas","Nueces",84048355,27.736286,-97.5433285
"2707","Ochiltree, Texas, US","US","Texas","Ochiltree",84048357,36.27829105,-100.8158184
"2708","Oldham, Texas, US","US","Texas","Oldham",84048359,35.40425596,-102.6027606
"2709","Orange, Texas, US","US","Texas","Orange",84048361,30.11879481,-93.89412775
"2710","Palo Pinto, Texas, US","US","Texas","Palo Pinto",84048363,32.75310985,-98.31319001
"2711","Panola, Texas, US","US","Texas","Panola",84048365,32.1639596,-94.30552481
"2712","Parker, Texas, US","US","Texas","Parker",84048367,32.77757172,-97.80500621
"2713","Parmer, Texas, US","US","Texas","Parmer",84048369,34.52993409,-102.7844668
"2714","Pecos, Texas, US","US","Texas","Pecos",84048371,30.78097267,-102.7241261
"2715","Polk, Texas, US","US","Texas","Polk",84048373,30.79472531,-94.8276624
"2716","Potter, Texas, US","US","Texas","Potter",84048375,35.40133773,-101.893964
"2717","Presidio, Texas, US","US","Texas","Presidio",84048377,29.99954402,-104.2408079
"2718","Rains, Texas, US","US","Texas","Rains",84048379,32.87109387,-95.79232691
"2719","Randall, Texas, US","US","Texas","Randall",84048381,34.96585996,-101.8971322
"2720","Reagan, Texas, US","US","Texas","Reagan",84048383,31.36607041,-101.5232659
"2721","Real, Texas, US","US","Texas","Real",84048385,29.83321503,-99.82018052
"2722","Red River, Texas, US","US","Texas","Red River",84048387,33.61886692,-95.04841765
"2723","Reeves, Texas, US","US","Texas","Reeves",84048389,31.32323325,-103.6903896
"2724","Refugio, Texas, US","US","Texas","Refugio",84048391,28.3238976,-97.15766311
"2725","Roberts, Texas, US","US","Texas","Roberts",84048393,35.83809685,-100.813175
"2726","Robertson, Texas, US","US","Texas","Robertson",84048395,31.02539637,-96.51272246
"2727","Rockwall, Texas, US","US","Texas","Rockwall",84048397,32.89779518,-96.40771592
"2728","Runnels, Texas, US","US","Texas","Runnels",84048399,31.8314342,-99.97616148
"2729","Rusk, Texas, US","US","Texas","Rusk",84048401,32.10773545,-94.76176432
"2730","Sabine, Texas, US","US","Texas","Sabine",84048403,31.34318809,-93.85440451
"2731","San Augustine, Texas, US","US","Texas","San Augustine",84048405,31.39457611,-94.17000399
"2732","San Jacinto, Texas, US","US","Texas","San Jacinto",84048407,30.57933681,-95.16260304
"2733","San Patricio, Texas, US","US","Texas","San Patricio",84048409,28.00880118,-97.51763891
"2734","San Saba, Texas, US","US","Texas","San Saba",84048411,31.1577796,-98.81758731
"2735","Schleicher, Texas, US","US","Texas","Schleicher",84048413,30.89740592,-100.5384842
"2736","Scurry, Texas, US","US","Texas","Scurry",84048415,32.74613808,-100.9162664
"2737","Shackelford, Texas, US","US","Texas","Shackelford",84048417,32.73587756,-99.35401337
"2738","Shelby, Texas, US","US","Texas","Shelby",84048419,31.79211404,-94.14550696
"2739","Sherman, Texas, US","US","Texas","Sherman",84048421,36.27751473,-101.8933156
"2740","Smith, Texas, US","US","Texas","Smith",84048423,32.37474036,-95.2717568
"2741","Somervell, Texas, US","US","Texas","Somervell",84048425,32.22236802,-97.77403489
"2742","Starr, Texas, US","US","Texas","Starr",84048427,26.56150059,-98.73892358
"2743","Stephens, Texas, US","US","Texas","Stephens",84048429,32.73553157,-98.83631615
"2744","Sterling, Texas, US","US","Texas","Sterling",84048431,31.82781912,-101.0500746
"2745","Stonewall, Texas, US","US","Texas","Stonewall",84048433,33.17906744,-100.2538401
"2746","Sutton, Texas, US","US","Texas","Sutton",84048435,30.49856623,-100.5382014
"2747","Swisher, Texas, US","US","Texas","Swisher",84048437,34.53028891,-101.7349174
"2748","Tarrant, Texas, US","US","Texas","Tarrant",84048439,32.77143818,-97.29101614
"2749","Taylor, Texas, US","US","Texas","Taylor",84048441,32.30163422,-99.89007449
"2750","Terrell, Texas, US","US","Texas","Terrell",84048443,30.22429013,-102.0766732
"2751","Terry, Texas, US","US","Texas","Terry",84048445,33.17402785,-102.3354521
"2752","Throckmorton, Texas, US","US","Texas","Throckmorton",84048447,33.17751417,-99.21226795
"2753","Titus, Texas, US","US","Texas","Titus",84048449,33.21339719,-94.96797273
"2754","Tom Green, Texas, US","US","Texas","Tom Green",84048451,31.40464436,-100.462443
"2755","Travis, Texas, US","US","Texas","Travis",84048453,30.33432034,-97.7853562
"2756","Trinity, Texas, US","US","Texas","Trinity",84048455,31.0879489,-95.1367187
"2757","Tyler, Texas, US","US","Texas","Tyler",84048457,30.77031716,-94.37690895
"2758","Upshur, Texas, US","US","Texas","Upshur",84048459,32.73706798,-94.93999853
"2759","Upton, Texas, US","US","Texas","Upton",84048461,31.36868194,-102.0423217
"2760","Uvalde, Texas, US","US","Texas","Uvalde",84048463,29.35739637,-99.76229172
"2761","Val Verde, Texas, US","US","Texas","Val Verde",84048465,29.89149232,-101.1525205
"2762","Van Zandt, Texas, US","US","Texas","Van Zandt",84048467,32.56483801,-95.83766469
"2763","Victoria, Texas, US","US","Texas","Victoria",84048469,28.79780988,-96.96813006
"2764","Walker, Texas, US","US","Texas","Walker",84048471,30.73872995,-95.57440968
"2765","Waller, Texas, US","US","Texas","Waller",84048473,30.01058447,-95.99011759
"2766","Ward, Texas, US","US","Texas","Ward",84048475,31.50999644,-103.0927909
"2767","Washington, Texas, US","US","Texas","Washington",84048477,30.21498498,-96.40946246
"2768","Webb, Texas, US","US","Texas","Webb",84048479,27.7610369,-99.33237355
"2769","Wharton, Texas, US","US","Texas","Wharton",84048481,29.27765923,-96.22319248
"2770","Wheeler, Texas, US","US","Texas","Wheeler",84048483,35.40114335,-100.2699514
"2771","Wichita, Texas, US","US","Texas","Wichita",84048485,33.98842886,-98.7041034
"2772","Wilbarger, Texas, US","US","Texas","Wilbarger",84048487,34.07945812,-99.24178437
"2773","Willacy, Texas, US","US","Texas","Willacy",84048489,26.47411727,-97.61535848
"2774","Williamson, Texas, US","US","Texas","Williamson",84048491,30.64655664,-97.6004854
"2775","Wilson, Texas, US","US","Texas","Wilson",84048493,29.1732598,-98.08693082
"2776","Winkler, Texas, US","US","Texas","Winkler",84048495,31.85008651,-103.0485163
"2777","Wise, Texas, US","US","Texas","Wise",84048497,33.21570665,-97.65460265
"2778","Wood, Texas, US","US","Texas","Wood",84048499,32.78722382,-95.38236368
"2779","Yoakum, Texas, US","US","Texas","Yoakum",84048501,33.17320212,-102.8276433
"2780","Young, Texas, US","US","Texas","Young",84048503,33.17659707,-98.68790885
"2781","Zapata, Texas, US","US","Texas","Zapata",84048505,27.00156391,-99.16987152
"2782","Zavala, Texas, US","US","Texas","Zavala",84048507,28.86617238,-99.76050829
"2783","Beaver, Utah, US","US","Utah","Beaver",84049001,38.35657051,-113.2342232
"2784","Box Elder, Utah, US","US","Utah","Box Elder",84049003,41.52106798,-113.0832816
"2785","Cache, Utah, US","US","Utah","Cache",84049005,41.72330587,-111.7443667
"2786","Carbon, Utah, US","US","Utah","Carbon",84049007,39.64834818,-110.5872512
"2787","Daggett, Utah, US","US","Utah","Daggett",84049009,40.88798265,-109.5121093
"2788","Davis, Utah, US","US","Utah","Davis",84049011,40.99001837,-112.1139997
"2789","Duchesne, Utah, US","US","Utah","Duchesne",84049013,40.29772254,-110.425237
"2790","Emery, Utah, US","US","Utah","Emery",84049015,38.99617072,-110.7013958
"2791","Garfield, Utah, US","US","Utah","Garfield",84049017,37.85447192,-111.4418764
"2792","Grand, Utah, US","US","Utah","Grand",84049019,38.98103848,-109.5704487
"2793","Iron, Utah, US","US","Utah","Iron",84049021,37.8590362,-113.2897381
"2794","Juab, Utah, US","US","Utah","Juab",84049023,39.70208397,-112.7809245
"2795","Kane, Utah, US","US","Utah","Kane",84049025,37.28507306,-111.8861752
"2796","Millard, Utah, US","US","Utah","Millard",84049027,39.0729209,-113.1020328
"2797","Morgan, Utah, US","US","Utah","Morgan",84049029,41.08830262,-111.5727723
"2798","Piute, Utah, US","US","Utah","Piute",84049031,38.33815254,-112.1249591
"2799","Rich, Utah, US","US","Utah","Rich",84049033,41.63137678,-111.2445105
"2800","Salt Lake, Utah, US","US","Utah","Salt Lake",84049035,40.66616532,-111.9216011
"2801","San Juan, Utah, US","US","Utah","San Juan",84049037,37.62762978,-109.8033714
